run_id,barangay,current_burden,past_8w_avg,forecast_burden,surge_score,method
621b4307-28a6-486e-9716-02435373d348,barangay 29 c,0.0,0.125,0.22721187281966948,0.20196610917303953,arima
621b4307-28a6-486e-9716-02435373d348,barangay 29 c,0.0,0.125,0.45495000917201545,0.4044000081529026,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 2 a,1.0,0.25,0.9566815697670294,0.7653452558136236,arima
621b4307-28a6-486e-9716-02435373d348,barangay 2 a,1.0,0.25,1.9155789859874335,1.5324631887899467,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 30 c,0.0,0.0,0.25112891206384524,0.25112891206384524,arima
621b4307-28a6-486e-9716-02435373d348,barangay 30 c,0.0,0.0,0.5028394838217013,0.5028394838217013,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 31 d,2.0,0.5,1.8416120218015317,1.2277413478676877,arima
621b4307-28a6-486e-9716-02435373d348,barangay 31 d,2.0,0.5,3.6874895480258094,2.4583263653505396,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 32 d,0.0,0.0,0.6577185792148328,0.6577185792148328,arima
621b4307-28a6-486e-9716-02435373d348,barangay 32 d,0.0,0.0,1.3169605528663606,1.3169605528663606,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 33 d,0.0,0.125,0.4902993045056026,0.4358216040049801,arima
621b4307-28a6-486e-9716-02435373d348,barangay 33 d,0.0,0.125,0.9817342303185597,0.872652649172053,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 34 d,0.0,0.0,0.21525335319758165,0.21525335319758165,arima
621b4307-28a6-486e-9716-02435373d348,barangay 34 d,0.0,0.0,0.4310052718471726,0.4310052718471726,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 35 d,0.0,0.0,0.16741927470923015,0.16741927470923015,arima
621b4307-28a6-486e-9716-02435373d348,barangay 35 d,0.0,0.0,0.3352263225478009,0.3352263225478009,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 36 d,0.0,0.0,0.3228800297963725,0.3228800297963725,arima
621b4307-28a6-486e-9716-02435373d348,barangay 36 d,0.0,0.0,0.6465079077707588,0.6465079077707588,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 37 d,7.0,1.25,1.1599764033425233,0.5155450681522326,arima
621b4307-28a6-486e-9716-02435373d348,barangay 37 d,7.0,1.25,2.322639520509763,1.0322842313376723,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 38 d,0.0,0.0,0.4783407848835147,0.4783407848835147,arima
621b4307-28a6-486e-9716-02435373d348,barangay 38 d,0.0,0.0,0.9577894929937167,0.9577894929937167,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 39 d,1.0,0.125,0.5142163437497784,0.4570811944442475,arima
621b4307-28a6-486e-9716-02435373d348,barangay 39 d,1.0,0.125,1.0296237049682455,0.9152210710828849,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 3 a,0.0,0.0,0.19133631395340592,0.19133631395340592,arima
621b4307-28a6-486e-9716-02435373d348,barangay 3 a,0.0,0.0,0.38311579719748673,0.38311579719748673,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 40 d,4.0,0.625,0.4185481867730754,0.25756811493727716,arima
621b4307-28a6-486e-9716-02435373d348,barangay 40 d,4.0,0.625,0.8380658063695022,0.5157328039196937,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 4 a,0.0,0.0,0.3348385494184603,0.3348385494184603,arima
621b4307-28a6-486e-9716-02435373d348,barangay 4 a,0.0,0.0,0.6704526450956018,0.6704526450956018,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 5 a,0.0,0.0,2.367786885173398,2.367786885173398,arima
621b4307-28a6-486e-9716-02435373d348,barangay 5 a,0.0,0.0,4.741057990318898,4.741057990318898,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 6 a,3.0,0.375,0.3467970690405482,0.2522160502113078,arima
621b4307-28a6-486e-9716-02435373d348,barangay 6 a,3.0,0.375,0.6943973824204447,0.5050162781239598,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 7 a,0.0,0.0,1.0403912071216446,1.0403912071216446,arima
621b4307-28a6-486e-9716-02435373d348,barangay 7 a,0.0,0.0,2.083192147261334,2.083192147261334,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 8 a,1.0,0.25,1.7818194236910925,1.425455538952874,arima
621b4307-28a6-486e-9716-02435373d348,barangay 8 a,1.0,0.25,3.567765861401595,2.854212689121276,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 9 a,1.0,0.125,1.5187319920051594,1.349983992893475,arima
621b4307-28a6-486e-9716-02435373d348,barangay 9 a,1.0,0.125,3.040981640255051,2.7030947913378234,prophet
621b4307-28a6-486e-9716-02435373d348,bato,2.0,0.375,1.255644560319226,0.913196043868528,arima
621b4307-28a6-486e-9716-02435373d348,bato,2.0,0.375,2.5141974191085064,1.8285072138970955,prophet
621b4307-28a6-486e-9716-02435373d348,bayabas,2.0,0.375,0.3467970690405482,0.2522160502113078,arima
621b4307-28a6-486e-9716-02435373d348,bayabas,2.0,0.375,0.6943973824204447,0.5050162781239598,prophet
621b4307-28a6-486e-9716-02435373d348,biao escuela,0.0,0.0,0.3348385494184603,0.3348385494184603,arima
621b4307-28a6-486e-9716-02435373d348,biao escuela,0.0,0.0,0.6704526450956018,0.6704526450956018,prophet
621b4307-28a6-486e-9716-02435373d348,biao guianga,0.0,0.0,0.3348385494184603,0.3348385494184603,arima
621b4307-28a6-486e-9716-02435373d348,biao guianga,0.0,0.0,0.6704526450956018,0.6704526450956018,prophet
621b4307-28a6-486e-9716-02435373d348,biao joaquin,0.0,0.0,0.13154371584296656,0.13154371584296656,arima
621b4307-28a6-486e-9716-02435373d348,biao joaquin,0.0,0.0,0.26339211057327216,0.26339211057327216,prophet
621b4307-28a6-486e-9716-02435373d348,binugao,2.0,0.25,1.7937779433131802,1.435022354650544,arima
621b4307-28a6-486e-9716-02435373d348,binugao,2.0,0.25,3.591710598726438,2.8733684789811504,prophet
621b4307-28a6-486e-9716-02435373d348,bucana,14.0,2.875,12.329233730372593,3.1817377368703466,arima
621b4307-28a6-486e-9716-02435373d348,bucana,14.0,2.875,24.68702418191305,6.37084495017111,prophet
621b4307-28a6-486e-9716-02435373d348,buda,1.0,0.125,0.5022578241276905,0.44645139922461374,arima
621b4307-28a6-486e-9716-02435373d348,buda,1.0,0.125,1.0056789676434026,0.893936860127469,prophet
621b4307-28a6-486e-9716-02435373d348,buhangin,6.0,1.75,12.00635370057622,4.365946800209534,arima
621b4307-28a6-486e-9716-02435373d348,buhangin,6.0,1.75,24.04051627414229,8.742005917869925,prophet
621b4307-28a6-486e-9716-02435373d348,bunawan,3.0,0.5,2.91787878778944,1.94525252519296,arima
621b4307-28a6-486e-9716-02435373d348,bunawan,3.0,0.5,5.842515907261673,3.895010604841115,prophet
621b4307-28a6-486e-9716-02435373d348,cabantian,3.0,0.625,8.287254098106894,5.099848675758088,arima
621b4307-28a6-486e-9716-02435373d348,cabantian,3.0,0.625,16.593702966116144,10.211509517609935,prophet
621b4307-28a6-486e-9716-02435373d348,cadalian,5.0,0.625,0.35875558866263607,0.2207726699462376,arima
621b4307-28a6-486e-9716-02435373d348,cadalian,5.0,0.625,0.7183421197452876,0.4420566890740231,prophet
621b4307-28a6-486e-9716-02435373d348,calinan,4.0,1.0,3.7908507202018544,1.8954253601009272,arima
621b4307-28a6-486e-9716-02435373d348,calinan,4.0,1.0,7.590481731975205,3.7952408659876027,prophet
621b4307-28a6-486e-9716-02435373d348,callawa,0.0,0.0,0.5261748633718663,0.5261748633718663,arima
621b4307-28a6-486e-9716-02435373d348,callawa,0.0,0.0,1.0535684422930887,1.0535684422930887,prophet
621b4307-28a6-486e-9716-02435373d348,camansi,0.0,0.0,0.10762667659879083,0.10762667659879083,arima
621b4307-28a6-486e-9716-02435373d348,camansi,0.0,0.0,0.2155026359235863,0.2155026359235863,prophet
621b4307-28a6-486e-9716-02435373d348,carmen,2.0,0.25,0.3228800297963725,0.258304023837098,arima
621b4307-28a6-486e-9716-02435373d348,carmen,2.0,0.25,0.6465079077707588,0.5172063262166071,prophet
621b4307-28a6-486e-9716-02435373d348,catalunan grande,9.0,1.75,7.533867361915357,2.7395881316055846,arima
621b4307-28a6-486e-9716-02435373d348,catalunan grande,9.0,1.75,15.08518451465104,5.485521641691287,prophet
621b4307-28a6-486e-9716-02435373d348,catalunan pequeno,2.0,1.0,4.077855191131963,2.0389275955659816,arima
621b4307-28a6-486e-9716-02435373d348,catalunan pequeno,2.0,1.0,8.165155427771436,4.082577713885718,prophet
621b4307-28a6-486e-9716-02435373d348,catigan,0.0,0.0,0.3348385494184603,0.3348385494184603,arima
621b4307-28a6-486e-9716-02435373d348,catigan,0.0,0.0,0.6704526450956018,0.6704526450956018,prophet
621b4307-28a6-486e-9716-02435373d348,cawayan,0.0,0.0,0.2630874316859331,0.2630874316859331,arima
621b4307-28a6-486e-9716-02435373d348,cawayan,0.0,0.0,0.5267842211465443,0.5267842211465443,prophet
621b4307-28a6-486e-9716-02435373d348,centro,1.0,0.25,1.997072776888674,1.5976582215109392,arima
621b4307-28a6-486e-9716-02435373d348,centro,1.0,0.25,3.9987711332487677,3.199016906599014,prophet
621b4307-28a6-486e-9716-02435373d348,colosas,0.0,0.25,0.10762667659879083,0.08610134127903266,arima
621b4307-28a6-486e-9716-02435373d348,colosas,0.0,0.25,0.2155026359235863,0.17240210873886902,prophet
621b4307-28a6-486e-9716-02435373d348,communal,1.0,0.125,2.451496522528013,2.1791080200249002,arima
621b4307-28a6-486e-9716-02435373d348,communal,1.0,0.125,4.908671151592799,4.363263245860265,prophet
621b4307-28a6-486e-9716-02435373d348,crossing bayabas,3.0,1.25,1.2317275210750505,0.5474344538111335,arima
621b4307-28a6-486e-9716-02435373d348,crossing bayabas,3.0,1.25,2.466307944458821,1.0961368642039204,prophet
621b4307-28a6-486e-9716-02435373d348,dacudao,1.0,0.125,0.8610134127903266,0.7653452558136237,arima
621b4307-28a6-486e-9716-02435373d348,dacudao,1.0,0.125,1.7240210873886903,1.532463188789947,prophet
621b4307-28a6-486e-9716-02435373d348,dalag,0.0,0.0,0.14350223546505442,0.14350223546505442,arima
621b4307-28a6-486e-9716-02435373d348,dalag,0.0,0.0,0.28733684789811503,0.28733684789811503,prophet
621b4307-28a6-486e-9716-02435373d348,dalagdag,0.0,0.0,0.05979259811043934,0.05979259811043934,arima
621b4307-28a6-486e-9716-02435373d348,dalagdag,0.0,0.0,0.11972368662421459,0.11972368662421459,prophet
621b4307-28a6-486e-9716-02435373d348,daliao,7.0,1.0,4.340942622817897,2.1704713114089484,arima
621b4307-28a6-486e-9716-02435373d348,daliao,7.0,1.0,8.69193964891798,4.34596982445899,prophet
621b4307-28a6-486e-9716-02435373d348,daliaon plantation,0.0,0.0,0.4663822652614269,0.4663822652614269,arima
621b4307-28a6-486e-9716-02435373d348,daliaon plantation,0.0,0.0,0.9338447556688738,0.9338447556688738,prophet
621b4307-28a6-486e-9716-02435373d348,datu salumay,0.0,0.0,0.09566815697670296,0.09566815697670296,arima
621b4307-28a6-486e-9716-02435373d348,datu salumay,0.0,0.0,0.19155789859874336,0.19155789859874336,prophet
621b4307-28a6-486e-9716-02435373d348,dominga,0.0,0.0,0.22721187281966948,0.22721187281966948,arima
621b4307-28a6-486e-9716-02435373d348,dominga,0.0,0.0,0.45495000917201545,0.45495000917201545,prophet
