Barangay_standardized,ds,local_forecast
santo niño,2025-03-10,0.7529219130752836
santo niño,2025-03-17,0.7480825730557271
santo niño,2025-03-24,0.5979193117615338
santo niño,2025-03-31,0.4049927886216515
santo niño,2025-04-07,0.2963760953562639
santo niño,2025-04-14,0.31958901308579296
santo niño,2025-04-21,0.4186929784616801
santo niño,2025-04-28,0.4957107601741977
santo niño,2025-05-05,0.4904858217164297
santo niño,2025-05-12,0.4171515072102377
santo niño,2025-05-19,0.3457005817036748
santo niño,2025-05-26,0.352241706088681
santo niño,2025-06-02,0.46794192939039975
santo niño,2025-06-09,0.6562488287905173
santo niño,2025-06-16,0.8408692019179677
santo niño,2025-06-23,0.9717070229117348
santo niño,2025-06-30,1.0680448663416198
santo niño,2025-07-07,1.1813675021038015
santo niño,2025-07-14,1.3029956790847446
santo niño,2025-07-21,1.3262404972847355
santo niño,2025-07-28,1.1414440236293413
santo niño,2025-08-04,0.7930673278405462
santo niño,2025-08-11,0.5188747440607101
santo niño,2025-08-18,0.5763887839590849
santo niño,2025-08-25,0.9884847093635645
santo niño,2025-09-01,1.466723885857363
santo niño,2025-09-08,1.627968776409766
santo niño,2025-09-15,1.3261278851742428
santo niño,2025-09-22,0.7845437533261865
santo niño,2025-09-29,0.3974773973006833
santo niño,2025-10-06,0.3924731624463078
santo niño,2025-10-13,0.6723288237240226
santo niño,2025-10-20,0.9586357464178141
santo niño,2025-10-27,1.0577610486007694
santo niño,2025-11-03,0.9819633595660893
santo niño,2025-11-10,0.8500787624223328
santo niño,2025-11-17,0.7273689222370227
santo niño,2025-11-24,0.5883920940573003
santo niño,2025-12-01,0.4087682588155102
santo niño,2025-12-08,0.24197232940349156
santo niño,2025-12-15,0.18080687246659544
santo niño,2025-12-22,0.25932361962342704
santo niño,2025-12-29,0.41855795189410744
santo niño,2026-01-05,0.5692545533184934
santo niño,2026-01-12,0.6664297230865767
santo niño,2026-01-19,0.7124592507762758
santo niño,2026-01-26,0.7097469377127898
santo niño,2026-02-02,0.6457089334419797
santo niño,2026-02-09,0.5344696701735676
santo niño,2026-02-16,0.44720352979175404
santo niño,2026-02-23,0.46592052962473496
santo niño,2026-03-02,0.5951922859883458
santo niño,2026-03-09,0.7345371549816436
santo niño,2026-03-16,0.7580759245432475
santo niño,2026-03-23,0.6289210815397426
santo niño,2026-03-30,0.43339957496357223
santo niño,2026-04-06,0.3030367576553775
santo niño,2026-04-13,0.30428169897912594
santo niño,2026-04-20,0.39696826009481084
santo niño,2026-04-27,0.48425455158188047
santo niño,2026-05-04,0.49484983119390935
santo niño,2026-05-11,0.4295974836790317
santo niño,2026-05-18,0.3516638171211992
santo niño,2026-05-25,0.34015593029749347
santo niño,2026-06-01,0.43714093580087554
santo niño,2026-06-08,0.6176955264033113
santo niño,2026-06-15,0.8083097205767553
santo niño,2026-06-22,0.9493777481539935
santo niño,2026-06-29,1.0478986193119737
santo niño,2026-07-06,1.1559412176631167
santo niño,2026-07-13,1.2815483800626464
santo niño,2026-07-20,1.3324651027697458
santo niño,2026-07-27,1.187677665042609
santo niño,2026-08-03,0.8555226185656887
santo niño,2026-08-10,0.5462058996460812
santo niño,2026-08-17,0.5333787066296137
santo niño,2026-08-24,0.8956320533601756
santo niño,2026-08-31,1.391990234001375
santo niño,2026-09-07,1.6310128232374572
santo niño,2026-09-14,1.4052668122748915
santo niño,2026-09-21,0.8779626644732403
santo niño,2026-09-28,0.43798573077734276
santo niño,2026-10-05,0.36285552848089364
santo niño,2026-10-12,0.6106364195228803
santo niño,2026-10-19,0.9154052968176865
santo niño,2026-10-26,1.0527258535530133
santo niño,2026-11-02,1.0001381480941327
santo niño,2026-11-09,0.8704582703765923
santo niño,2026-11-16,0.7461316509083247
santo niño,2026-11-23,0.6134139260504706
santo niño,2026-11-30,0.43956348956156666
santo niño,2026-12-07,0.263503887881519
santo niño,2026-12-14,0.17820211739758052
santo niño,2026-12-21,0.23381837475753497
santo niño,2026-12-28,0.38554058437250116
santo niño,2027-01-04,0.5428748182890112
santo niño,2027-01-11,0.6502464251863862
santo niño,2027-01-18,0.7046534358810845
santo niño,2027-01-25,0.7114586026048335
santo niño,2027-02-01,0.658827056691815
santo niño,2027-02-08,0.5523247522884356
santo niño,2027-02-15,0.4538990716148915
santo niño,2027-02-22,0.45014693198019606
santo niño,2027-03-01,0.5645100210568414
santo niño,2027-03-08,0.7121976445086935
santo niño,2027-03-15,0.7628374528275567
santo niño,2027-03-22,0.6576781221689089
santo niño,2027-03-29,0.46408042135957905
santo niño,2027-04-05,0.31420488158215865
santo niño,2027-04-12,0.2920472147721181
santo niño,2027-04-19,0.3749900917325217
santo niño,2027-04-26,0.47014563899050665
santo niño,2027-05-03,0.4966222552274646
santo niño,2027-05-10,0.4415959496008157
santo niño,2027-05-17,0.3598482249451196
santo niño,2027-05-24,0.3317201155631199
santo niño,2027-05-31,0.40914822531691925
santo niño,2027-06-07,0.5794251175083533
santo niño,2027-06-14,0.7739691980781994
santo niño,2027-06-21,0.9255461517713159
santo niño,2027-06-28,1.0281802032413678
santo niño,2027-07-05,1.1313855781248963
santo niño,2027-07-12,1.257832140743445
santo niño,2027-07-19,1.3320847285797515
santo niño,2027-07-26,1.2273309997929487
santo niño,2027-08-02,0.9184906117037638
santo niño,2027-08-09,0.5835446820720442
santo niño,2027-08-16,0.5032704175230205
santo niño,2027-08-23,0.8075117721575921
santo niño,2027-08-30,1.3085185634743313
santo niño,2027-09-06,1.618148372124206
santo niño,2027-09-13,1.4741316335763304
santo niño,2027-09-20,0.9745066580311501
santo niño,2027-09-27,0.4910741527153649
santo niño,2027-10-04,0.34417810290413303
santo niño,2027-10-11,0.5506079684746554
santo niño,2027-10-18,0.8662213158757597
santo niño,2027-10-25,1.041248901627175
santo niño,2027-11-01,1.0159778882254464
santo niño,2027-11-08,0.8913164542598173
santo niño,2027-11-15,0.764679280217398
santo niño,2027-11-22,0.6368921550801342
santo niño,2027-11-29,0.47011582145479813
santo niño,2027-12-06,0.28805985864068095
santo niño,2027-12-13,0.18037875902625022
santo niño,2027-12-20,0.21150738661480678
santo niño,2027-12-27,0.35258395510539986
santo niño,2028-01-03,0.5147399564109052
santo niño,2028-01-10,0.6323619561124804
santo niño,2028-01-17,0.6954014854592261
sasa,2023-01-02,1.92416158290098
sasa,2023-01-09,1.9771471010153445
sasa,2023-01-16,2.0252931190288095
sasa,2023-01-23,2.0690416588760483
sasa,2023-01-30,2.10879436985269
sasa,2023-02-06,2.1449162161019686
sasa,2023-02-13,2.177738827300063
sasa,2023-02-20,2.2075635433023013
sasa,2023-02-27,2.2346641807027114
sasa,2023-03-06,2.25928954670631
sasa,2023-03-13,2.2816657233936524
sasa,2023-03-20,2.301998143349157
sasa,2023-03-27,2.3204734757092584
sasa,2023-04-03,2.33726133994594
sasa,2023-04-10,2.352515863119655
sasa,2023-04-17,2.3663770948985587
sasa,2023-04-24,2.378972293335148
sasa,2023-05-01,2.3904170932048463
sasa,2023-05-08,2.4008165676328903
sasa,2023-05-15,2.410266192756164
sasa,2023-05-22,2.418852724276411
sasa,2023-05-29,2.4266549939523383
sasa,2023-06-05,2.433744633343092
sasa,2023-06-12,2.4401867314477
sasa,2023-06-19,2.44604043227817
sasa,2023-06-26,2.45135947785249
sasa,2023-07-03,2.456192701592662
sasa,2023-07-10,2.4605844766575986
sasa,2023-07-17,2.4645751233269606
sasa,2023-07-24,2.46820127917607
sasa,2023-07-31,2.4714962354404215
sasa,2023-08-07,2.4744902426579154
sasa,2023-08-14,2.4772107883948613
sasa,2023-08-21,2.479682849605525
sasa,2023-08-28,2.481929121942093
sasa,2023-09-04,2.4839702281203153
sasa,2023-09-11,2.4858249072538094
sasa,2023-09-18,2.4875101868952703
sasa,2023-09-25,2.489041539364078
sasa,2023-10-02,2.4904330237955232
sasa,2023-10-09,2.491697415215783
sasa,2023-10-16,2.492846321827671
sasa,2023-10-23,2.493890291583942
sasa,2023-10-30,2.494838909026588
sasa,2023-11-06,2.4957008832811938
sasa,2023-11-13,2.496484128014213
sasa,2023-11-20,2.497195834087248
sasa,2023-11-27,2.4978425355753546
sasa,2023-12-04,2.498430169755481
sasa,2023-12-11,2.4989641316157885
sasa,2023-12-18,2.49944932338629
sasa,2023-12-25,2.4998901995455483
sasa,2024-01-01,2.500290807716625
sasa,2024-01-08,2.5006548258277506
sasa,2024-01-15,2.500985595878874
sasa,2024-01-22,2.5012861546241014
sasa,2024-01-29,2.501559261451718
sasa,2024-02-05,2.501807423717748
sasa,2024-02-12,2.5020329197656443
sasa,2024-02-19,2.502237819843446
sasa,2024-02-26,2.5024240051104374
sasa,2024-03-04,2.5025931849078127
sasa,2024-03-11,2.5027469124519004
sasa,2024-03-18,2.5028865990940283
sasa,2024-03-25,2.503013527277945
sasa,2024-04-01,2.5031288623137575
sasa,2024-04-08,2.5032336630764833
sasa,2024-04-15,2.5033288917274352
sasa,2024-04-22,2.5034154225476914
sasa,2024-04-29,2.5034940499647487
sasa,2024-05-06,2.5035654958460523
sasa,2024-05-13,2.50363041612636
sasa,2024-05-20,2.503689406829789
sasa,2024-05-27,2.503743009541832
sasa,2024-06-03,2.5037917163815764
sasa,2024-06-10,2.5038359745197845
sasa,2024-06-17,2.5038761902843034
sasa,2024-06-24,2.503912732890507
sasa,2024-07-01,2.503945937831011
sasa,2024-07-08,2.5039761099557825
sasa,2024-07-15,2.5040035262709277
sasa,2024-07-22,2.504028438481845
sasa,2024-07-29,2.504051075304099
sasa,2024-08-05,2.5040716445632247
sasa,2024-08-12,2.5040903351027466
sasa,2024-08-19,2.5041073185179235
sasa,2024-08-26,2.504122750731142
sasa,2024-09-02,2.5041367734234177
sasa,2024-09-09,2.50414951533515
sasa,2024-09-16,2.504161093448069
sasa,2024-09-23,2.5041716140592287
sasa,2024-09-30,2.504181173756905
sasa,2024-10-07,2.5041898603073607
sasa,2024-10-14,2.504197753460615
sasa,2024-10-21,2.5042049256826155
sasa,2024-10-28,2.5042114428205418
sasa,2024-11-04,2.504217364707336
sasa,2024-11-11,2.5042227457110218
sasa,2024-11-18,2.5042276352338497
sasa,2024-11-25,2.5042320781658534
sasa,2024-12-02,2.504236115296977
sasa,2024-12-09,2.5042397836915633
sasa,2024-12-16,2.504243117028636
sasa,2024-12-23,2.504246145911101
sasa,2024-12-30,2.5042488981467104
sasa,2025-01-06,2.5042513990033584
sasa,2025-01-13,2.5042536714410644
sasa,2025-01-20,2.504255736322764
sasa,2025-01-27,2.504257612605852
sasa,2025-02-03,2.5042593175162224
sasa,2025-02-10,2.504260866706423
sasa,2025-02-17,2.504262274399354
sasa,2025-02-24,2.5042635535188498
sasa,2025-03-03,2.5042647158083295
sasa,2025-03-10,2.5042657719386123
sasa,2025-03-17,2.504266731605884
sasa,2025-03-24,2.504267603620718
sasa,2025-03-31,2.504268395988961
sasa,2025-04-07,2.5042691159852364
sasa,2025-04-14,2.5042697702197305
sasa,2025-04-21,2.50427036469888
sasa,2025-04-28,2.5042709048805154
sasa,2025-05-05,2.50427139572397
sasa,2025-05-12,2.50427184173561
sasa,2025-05-19,2.5042722470102055
sasa,2025-05-26,2.5042726152685275
sasa,2025-06-02,2.5042729498915044
sasa,2025-06-09,2.5042732539512635
sasa,2025-06-16,2.5042735302393355
sasa,2025-06-23,2.504273781292283
sasa,2025-06-30,2.504274009414988
sasa,2025-07-07,2.504274216701814
sasa,2025-07-14,2.504274405055832
sasa,2025-07-21,2.5042745762062952
sasa,2025-07-28,2.5042747317245118
sasa,2025-08-04,2.504274873038273
sasa,2025-08-11,2.504275001444961
sasa,2025-08-18,2.5042751181234597
sasa,2025-08-25,2.5042752241449784
sasa,2025-09-01,2.5042753204828863
sasa,2025-09-08,2.504275408021648
sasa,2025-09-15,2.5042754875649447
sasa,2025-09-22,2.5042755598430526
sasa,2025-09-29,2.504275625519547
sasa,2025-10-06,2.504275685197395
sasa,2025-10-13,2.5042757394244903
sasa,2025-10-20,2.5042757886986844
sasa,2025-10-27,2.5042758334723567
sasa,2025-11-03,2.5042758741565687
sasa,2025-11-10,2.504275911124836
sasa,2025-11-17,2.504275944716559
sasa,2025-11-24,2.504275975240139
sasa,2025-12-01,2.5042760029758093
sasa,2025-12-08,2.5042760281782064
sasa,2025-12-15,2.5042760510787105
sasa,2025-12-22,2.504276071887568
sasa,2025-12-29,2.5042760907958215
sasa,2026-01-05,2.5042761079770655
sasa,2026-01-12,2.5042761235890385
sasa,2026-01-19,2.504276137775072
sasa,2026-01-26,2.5042761506654063
sasa,2026-02-02,2.504276162378385
sasa,2026-02-09,2.5042761730215437
sasa,2026-02-16,2.504276182692596
sasa,2026-02-23,2.5042761914803306
sasa,2026-03-02,2.504276199465426
sasa,2026-03-09,2.5042762067211926
sasa,2026-03-16,2.5042762133142444
sasa,2026-03-23,2.5042762193051114
sasa,2026-03-30,2.5042762247487946
sasa,2026-04-06,2.5042762296952725
sasa,2026-04-13,2.504276234189957
sasa,2026-04-20,2.504276238274114
sasa,2026-04-27,2.5042762419852393
sasa,2026-05-04,2.504276245357404
sasa,2026-05-11,2.504276248421568
sasa,2026-05-18,2.5042762512058627
sasa,2026-05-25,2.50427625373585
sasa,2026-06-01,2.504276256034758
sasa,2026-06-08,2.504276258123692
sasa,2026-06-15,2.5042762600218307
sasa,2026-06-22,2.5042762617466003
sasa,2026-06-29,2.504276263313836
sasa,2026-07-06,2.504276264737926
sasa,2026-07-13,2.5042762660319453
sasa,2026-07-20,2.5042762672077736
sasa,2026-07-27,2.504276268276206
sasa,2026-08-03,2.504276269247052
sasa,2026-08-10,2.5042762701292247
sasa,2026-08-17,2.5042762709308226
sasa,2026-08-24,2.5042762716592057
sasa,2026-08-31,2.504276272321061
sasa,2026-09-07,2.504276272922465
sasa,2026-09-14,2.504276273468939
sasa,2026-09-21,2.5042762739655
sasa,2026-09-28,2.504276274416707
sasa,2026-10-05,2.5042762748267027
sasa,2026-10-12,2.5042762751992504
sasa,2026-10-19,2.504276275537771
sasa,2026-10-26,2.5042762758453727
sasa,2026-11-02,2.504276276124879
sasa,2026-11-09,2.504276276378856
sasa,2026-11-16,2.504276276609636
sasa,2026-11-23,2.5042762768193376
sasa,2026-11-30,2.5042762770098856
sasa,2026-12-07,2.50427627718303
sasa,2026-12-14,2.5042762773403595
sasa,2026-12-21,2.5042762774833194
sasa,2026-12-28,2.5042762776132217
sasa,2027-01-04,2.5042762777312593
sasa,2027-01-11,2.5042762778385157
sasa,2027-01-18,2.504276277935976
sasa,2027-01-25,2.5042762780245345
sasa,2027-02-01,2.5042762781050043
sasa,2027-02-08,2.5042762781781245
sasa,2027-02-15,2.504276278244566
sasa,2027-02-22,2.504276278304939
sasa,2027-03-01,2.504276278359798
sasa,2027-03-08,2.504276278409646
sasa,2027-03-15,2.5042762784549413
sasa,2027-03-22,2.5042762784960995
sasa,2027-03-29,2.5042762785334984
sasa,2027-04-05,2.5042762785674815
sasa,2027-04-12,2.5042762785983608
sasa,2027-04-19,2.5042762786264197
sasa,2027-04-26,2.5042762786519157
sasa,2027-05-03,2.504276278675083
sasa,2027-05-10,2.504276278696134
sasa,2027-05-17,2.5042762787152624
sasa,2027-05-24,2.5042762787326436
sasa,2027-05-31,2.504276278748437
sasa,2027-06-07,2.5042762787627884
sasa,2027-06-14,2.504276278775829
sasa,2027-06-21,2.5042762787876782
sasa,2027-06-28,2.504276278798445
sasa,2027-07-05,2.504276278808229
sasa,2027-07-12,2.504276278817119
sasa,2027-07-19,2.504276278825197
sasa,2027-07-26,2.5042762788325375
sasa,2027-08-02,2.5042762788392072
sasa,2027-08-09,2.5042762788452677
sasa,2027-08-16,2.504276278850775
sasa,2027-08-23,2.504276278855779
sasa,2027-08-30,2.504276278860326
sasa,2027-09-06,2.5042762788644577
sasa,2027-09-13,2.504276278868212
sasa,2027-09-20,2.5042762788716235
sasa,2027-09-27,2.5042762788747233
sasa,2027-10-04,2.50427627887754
sasa,2027-10-11,2.5042762788800994
sasa,2027-10-18,2.504276278882425
sasa,2027-10-25,2.5042762788845385
sasa,2027-11-01,2.5042762788864588
sasa,2027-11-08,2.5042762788882036
sasa,2027-11-15,2.504276278889789
sasa,2027-11-22,2.5042762788912296
sasa,2027-11-29,2.504276278892539
sasa,2027-12-06,2.5042762788937285
sasa,2027-12-13,2.5042762788948094
sasa,2027-12-20,2.5042762788957917
sasa,2027-12-27,2.5042762788966844
sasa,2028-01-03,2.5042762788974953
sasa,2028-01-10,2.504276278898232
sasa,2028-01-17,2.5042762788989017
tacunan,2023-01-02,0.7850617732537915
tacunan,2023-01-09,0.9540018861274295
tacunan,2023-01-16,1.1109663321909748
tacunan,2023-01-23,1.1550426132762524
tacunan,2023-01-30,1.1878150434983388
tacunan,2023-02-06,1.3178377653300113
tacunan,2023-02-13,1.4799229892977037
tacunan,2023-02-20,1.5106945085294425
tacunan,2023-02-27,1.3636754842472418
tacunan,2023-03-06,1.169854445564266
tacunan,2023-03-13,1.0712716685271544
tacunan,2023-03-20,1.0585767494963627
tacunan,2023-03-27,1.022665669043209
tacunan,2023-04-03,0.9306098278799372
tacunan,2023-04-10,0.8735682704172943
tacunan,2023-04-17,0.9249529813357202
tacunan,2023-04-24,1.0190598174754184
tacunan,2023-05-01,1.0330077459493439
tacunan,2023-05-08,0.9635812563261819
tacunan,2023-05-15,0.9430049605859312
tacunan,2023-05-22,1.0534222491652407
tacunan,2023-05-29,1.1934639646479928
tacunan,2023-06-05,1.204550375541826
tacunan,2023-06-12,1.110115677463925
tacunan,2023-06-19,1.1309561171021478
tacunan,2023-06-26,1.4071872684605815
tacunan,2023-07-03,1.7664243958366317
tacunan,2023-07-10,1.8761945619236466
tacunan,2023-07-17,1.649295322597144
tacunan,2023-07-24,1.4059654584741574
tacunan,2023-07-31,1.5385108165721912
tacunan,2023-08-07,2.0307742192698335
tacunan,2023-08-14,2.41343518004775
tacunan,2023-08-21,2.257466680438513
tacunan,2023-08-28,1.6613325500188116
tacunan,2023-09-04,1.1605116707897534
tacunan,2023-09-11,1.1473679314153347
tacunan,2023-09-18,1.4641070240281084
tacunan,2023-09-25,1.6297852265376087
tacunan,2023-10-02,1.417522693976885
tacunan,2023-10-09,1.0981200482623992
tacunan,2023-10-16,1.0822495974018287
tacunan,2023-10-23,1.4133067636261964
tacunan,2023-10-30,1.7210410715593487
tacunan,2023-11-06,1.671861124784054
tacunan,2023-11-13,1.3579845599378748
tacunan,2023-11-20,1.1653909532374094
tacunan,2023-11-27,1.3028228477236488
tacunan,2023-12-04,1.5667406247903335
tacunan,2023-12-11,1.6040443470101606
tacunan,2023-12-18,1.3303451284030208
tacunan,2023-12-25,1.005540620372136
tacunan,2024-01-01,0.9135865299245938
tacunan,2024-01-08,1.0604276910414252
tacunan,2024-01-15,1.2334446647414332
tacunan,2024-01-22,1.2945668587540933
tacunan,2024-01-29,1.3181361505610136
tacunan,2024-02-05,1.429938329461047
tacunan,2024-02-12,1.5983009956506136
tacunan,2024-02-19,1.6616306186132044
tacunan,2024-02-26,1.5406127490015484
tacunan,2024-03-04,1.3420536949542294
tacunan,2024-03-11,1.2220717346711545
tacunan,2024-03-18,1.201459522728669
tacunan,2024-03-25,1.1762386387549892
tacunan,2024-04-01,1.0899854663631119
tacunan,2024-04-08,1.0183232726487406
tacunan,2024-04-15,1.050963620860745
tacunan,2024-04-22,1.147311433655854
tacunan,2024-04-29,1.1809383778718248
tacunan,2024-05-06,1.1188825529285484
tacunan,2024-05-13,1.0791806687515841
tacunan,2024-05-20,1.1684318912846394
tacunan,2024-05-27,1.3165942567723015
tacunan,2024-06-03,1.3564749272846457
tacunan,2024-06-10,1.26787704924224
tacunan,2024-06-17,1.2509536113415896
tacunan,2024-06-24,1.4846568045613286
tacunan,2024-07-01,1.8538973501112865
tacunan,2024-07-08,2.0265665342508203
tacunan,2024-07-15,1.8462638569749927
tacunan,2024-07-22,1.5719732769582695
tacunan,2024-07-29,1.6225327936531357
tacunan,2024-08-05,2.0761903659264496
tacunan,2024-08-12,2.519504697825919
tacunan,2024-08-19,2.4706053291182952
tacunan,2024-08-26,1.9201387428607712
tacunan,2024-09-02,1.361060398979096
tacunan,2024-09-09,1.255704692220392
tacunan,2024-09-16,1.5468975573635648
tacunan,2024-09-23,1.770275645720395
tacunan,2024-09-30,1.6182580779732556
tacunan,2024-10-07,1.2841256773285665
tacunan,2024-10-14,1.1959691816126736
tacunan,2024-10-21,1.484449401191583
tacunan,2024-10-28,1.8291751866855699
tacunan,2024-11-04,1.8508673756028873
tacunan,2024-11-11,1.5587037213043091
tacunan,2024-11-18,1.3181303782971732
tacunan,2024-11-25,1.4005538936119333
tacunan,2024-12-02,1.6696509736540348
tacunan,2024-12-09,1.765218947442234
tacunan,2024-12-16,1.5351997852222168
tacunan,2024-12-23,1.1939356586098993
tacunan,2024-12-30,1.0503856119329926
tacunan,2025-01-06,1.1674254922085021
tacunan,2025-01-13,1.3516787551563787
tacunan,2025-01-20,1.4327431629745464
tacunan,2025-01-27,1.4517807168252785
tacunan,2025-02-03,1.5442566097577717
tacunan,2025-02-10,1.7130692658540714
tacunan,2025-02-17,1.8061041725758384
tacunan,2025-02-24,1.7149309160538553
tacunan,2025-03-03,1.5171932937673478
tacunan,2025-03-10,1.3764320755534531
tacunan,2025-03-17,1.3440331702421389
tacunan,2025-03-24,1.3274356555130549
tacunan,2025-03-31,1.249778232162527
tacunan,2025-04-07,1.166823333248558
tacunan,2025-04-14,1.1792873743055292
tacunan,2025-04-21,1.2732698992176732
tacunan,2025-04-28,1.3253316120843206
tacunan,2025-05-05,1.2749224420344458
tacunan,2025-05-12,1.2200294632443915
tacunan,2025-05-19,1.2856449097166474
tacunan,2025-05-26,1.4358224197085607
tacunan,2025-06-02,1.5035979537531976
tacunan,2025-06-09,1.4279600149319642
tacunan,2025-06-16,1.379847342623974
tacunan,2025-06-23,1.56714522817862
tacunan,2025-06-30,1.934590061955018
tacunan,2025-07-07,2.164404615587457
tacunan,2025-07-14,2.039715991193692
tacunan,2025-07-21,1.7493599494502083
tacunan,2025-07-28,1.7209165414591965
tacunan,2025-08-04,2.12150529004414
tacunan,2025-08-11,2.6084492926809366
tacunan,2025-08-18,2.666220582368836
tacunan,2025-08-25,2.178767389964041
tacunan,2025-09-01,1.5776674779363742
tacunan,2025-09-08,1.377923939653087
tacunan,2025-09-15,1.6270277011386087
tacunan,2025-09-22,1.8972482381636318
tacunan,2025-09-29,1.8124708874474604
tacunan,2025-10-06,1.4789025593121985
tacunan,2025-10-13,1.3230907970373058
tacunan,2025-10-20,1.5575585004910064
tacunan,2025-10-27,1.9258040429110683
tacunan,2025-11-03,2.0187724560843123
tacunan,2025-11-10,1.7613705014512475
tacunan,2025-11-17,1.4824304977430625
tacunan,2025-11-24,1.5049164789829983
tacunan,2025-12-01,1.7663730209740056
tacunan,2025-12-08,1.9148862041764656
tacunan,2025-12-15,1.7362383001473527
tacunan,2025-12-22,1.38941239119906
tacunan,2025-12-29,1.1962755369702722
tacunan,2026-01-05,1.276464211142887
tacunan,2026-01-12,1.4659446698557221
tacunan,2026-01-19,1.5686538059141202
tacunan,2026-01-26,1.5881993529768117
tacunan,2026-02-02,1.6615040645071817
tacunan,2026-02-09,1.8252826638314696
tacunan,2026-02-16,1.9441185916390866
tacunan,2026-02-23,1.8855883372813893
tacunan,2026-03-02,1.6945123182474364
tacunan,2026-03-09,1.5347020257777135
tacunan,2026-03-16,1.4870503664179595
tacunan,2026-03-23,1.4762533317924844
tacunan,2026-03-30,1.4092543594269342
tacunan,2026-04-06,1.3187339656889554
tacunan,2026-04-13,1.310567428671193
tacunan,2026-04-20,1.3976971670600942
tacunan,2026-04-27,1.4659488088172494
tacunan,2026-05-04,1.4307227122588748
tacunan,2026-05-11,1.3652293828843869
tacunan,2026-05-18,1.4059844151400391
tacunan,2026-05-25,1.552105652449407
tacunan,2026-06-01,1.6454115893370926
tacunan,2026-06-08,1.588775561039386
tacunan,2026-06-15,1.5170507155015707
tacunan,2026-06-22,1.656211372481214
tacunan,2026-06-29,2.0106149386519845
tacunan,2026-07-06,2.2896958014129876
tacunan,2026-07-13,2.2271265713884896
tacunan,2026-07-20,1.9358698588803613
tacunan,2026-07-27,1.8345399375185532
tacunan,2026-08-03,2.170120639083183
tacunan,2026-08-10,2.682504133684739
tacunan,2026-08-17,2.8427830240578915
tacunan,2026-08-24,2.433520556891612
tacunan,2026-08-31,1.8085048215941564
tacunan,2026-09-07,1.5159035620578072
tacunan,2026-09-14,1.707656198447068
tacunan,2026-09-21,2.011408239419959
tacunan,2026-09-28,1.9977696506802507
tacunan,2026-10-05,1.6800187866310834
tacunan,2026-10-12,1.4641070330276766
tacunan,2026-10-19,1.6353963249893804
tacunan,2026-10-26,2.012617125573154
tacunan,2026-11-02,2.1742627424305407
tacunan,2026-11-09,1.963380949212493
tacunan,2026-11-16,1.6575372391773708
tacunan,2026-11-23,1.617782705973344
tacunan,2026-11-30,1.8590546302023156
tacunan,2026-12-07,2.052970964111755
tacunan,2026-12-14,1.9314326369742063
tacunan,2026-12-21,1.5904346854489644
tacunan,2026-12-28,1.351752435091579
tacunan,2027-01-04,1.3890575435438228
tacunan,2027-01-11,1.5767992192346671
tacunan,2027-01-18,1.7014990624361226
tacunan,2027-01-25,1.7266629241015334
tacunan,2027-02-01,1.7821872470911488
tacunan,2027-02-08,1.936053373159851
tacunan,2027-02-15,2.0759188785022076
tacunan,2027-02-22,2.051651158798134
tacunan,2027-03-01,1.873099330808243
tacunan,2027-03-08,1.6970432970884761
tacunan,2027-03-15,1.6312896001770207
tacunan,2027-03-22,1.622867999051075
tacunan,2027-03-29,1.5677415881222085
tacunan,2027-04-05,1.473568188498679
tacunan,2027-04-12,1.4452985989845992
tacunan,2027-04-19,1.5214351594824027
tacunan,2027-04-26,1.6027620703801355
tacunan,2027-05-03,1.58534606994472
tacunan,2027-05-10,1.5142484503437803
tacunan,2027-05-17,1.5301944955597786
tacunan,2027-05-24,1.6665307510965994
tacunan,2027-05-31,1.7817124204669688
tacunan,2027-06-07,1.7487970330740847
tacunan,2027-06-14,1.661647820218875
tacunan,2027-06-21,1.7530695104089338
tacunan,2027-06-28,2.084196367006956
tacunan,2027-07-05,2.4029371499591994
tacunan,2027-07-12,2.4062842967468017
tacunan,2027-07-19,2.128932980486679
tacunan,2027-07-26,1.9636412053181787
tacunan,2027-08-02,2.2252121297853735
tacunan,2027-08-09,2.7443971727317757
tacunan,2027-08-16,2.999446611212728
tacunan,2027-08-23,2.6808032625106333
tacunan,2027-08-30,2.0511565542486894
tacunan,2027-09-06,1.6709278454273997
tacunan,2027-09-13,1.7920150488124515
tacunan,2027-09-20,2.1140748277657377
tacunan,2027-09-27,2.172165389449758
tacunan,2027-10-04,1.8847656298467454
tacunan,2027-10-11,1.6189143741562937
tacunan,2027-10-18,1.720535546668978
tacunan,2027-10-25,2.0917312386221596
tacunan,2027-11-01,2.316534989396154
tacunan,2027-11-08,2.1621175044195518
tacunan,2027-11-15,1.8422048112736629
tacunan,2027-11-22,1.7406623358468456
tacunan,2027-11-29,1.9500253666206673
tacunan,2027-12-06,2.1798708022118376
tacunan,2027-12-13,2.118950836580104
tacunan,2027-12-20,1.7951995221822532
tacunan,2027-12-27,1.516954571679391
tacunan,2028-01-03,1.5066930937399219
tacunan,2028-01-10,1.6850665655032941
tacunan,2028-01-17,1.8306493508133868
talomo,2023-01-02,3.498622822775332
talomo,2023-01-09,3.3396929908576847
talomo,2023-01-16,3.4398631612985078
talomo,2023-01-23,3.5240704419353914
talomo,2023-01-30,3.5948586424650877
talomo,2023-02-06,3.654366196875266
talomo,2023-02-13,3.7043907631925688
talomo,2023-02-20,3.7464435287622155
talomo,2023-02-27,3.7817948615621564
talomo,2023-03-06,3.811512686627964
