run_id,view_mode,queue_type,weeks_to_sum,baseline_weeks,epsilon,ranking_formula_version,model_name,rank,barangay,actual_cases_past_W,past_8w_avg,baseline_expected_W,forecast_cases_next_W,surge_ratio,surge_eligible,baseline_eligible,priority_eligible,baseline_weeks_used,nonzero_weeks_8w,rank_reason
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,34,paquibato,3.0,1.375,5.5,5.632323604176041,0.866511323719391,True,True,True,8,6,High recent observed burden (past W: 3.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,35,talomo,3.0,1.625,6.5,33.67410495262697,4.489880660350263,True,True,True,8,7,High recent observed burden (past W: 3.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,36,tigatto,3.0,1.6923076923076923,6.769230769230769,12.34317726021558,1.588725785968342,True,True,True,26,3,High recent observed burden (past W: 3.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,37,vicente hizon sr,3.0,0.38461538461538464,1.5384615384615385,3.1157534831612144,1.2274180388210845,True,True,True,26,3,High recent observed burden (past W: 3.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,38,barangay 10 a,2.0,0.3076923076923077,1.2307692307692308,3.1157534831612144,1.3967170786584753,True,True,True,26,3,High recent observed burden (past W: 2.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,39,barangay 31 d,2.0,0.5,2.0,3.5951001728783236,1.1983667242927745,True,True,True,8,4,High recent observed burden (past W: 2.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,40,bato,2.0,0.6923076923076923,2.769230769230769,4.913303569600377,1.303529518465406,True,True,True,26,2,High recent observed burden (past W: 2.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,41,bayabas,2.0,0.19230769230769232,0.7692307692307693,1.4380400691513298,0.8128052564768385,False,False,False,26,3,High recent observed burden (past W: 2.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,42,binugao,2.0,0.3076923076923077,1.2307692307692308,4.194283535024711,1.8801960674248706,True,True,True,26,2,High recent observed burden (past W: 2.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,43,carmen,2.0,0.34615384615384615,1.3846153846153846,2.6364067934441047,1.1055899456378504,True,True,True,26,2,High recent observed burden (past W: 2.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,44,catalunan pequeno,2.0,1.0,4.0,12.942360622361969,2.5884721244723936,True,True,True,8,5,High recent observed burden (past W: 2.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,45,gov paciano bangoy,2.0,0.34615384615384615,1.3846153846153846,2.995916810731937,1.2563522109521026,True,True,True,26,3,High recent observed burden (past W: 2.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,46,gumalang,2.0,0.6153846153846154,2.4615384615384617,6.830690328468817,1.973310539335436,True,True,True,26,3,High recent observed burden (past W: 2.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,47,kap tomas monteverde sr,2.0,0.625,2.5,2.6364067934441047,0.7532590838411728,True,True,True,8,5,High recent observed burden (past W: 2.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,48,leon garcia sr,2.0,0.2692307692307692,1.0769230769230769,3.1157534831612144,1.5001776030035479,True,True,True,26,2,High recent observed burden (past W: 2.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,49,mabuhay,2.0,0.23076923076923078,0.9230769230769231,1.0785300518634973,0.5608356269690186,False,False,False,26,2,High recent observed burden (past W: 2.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,50,matina biao,2.0,0.23076923076923078,0.9230769230769231,2.1570601037269945,1.1216712539380371,True,False,False,26,3,High recent observed burden (past W: 2.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,51,matina pangi,2.0,0.5,2.0,6.950527000898095,2.316842333632698,True,True,True,26,3,High recent observed burden (past W: 2.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,52,mintal,2.0,1.375,5.5,10.665463846205697,1.6408405917239532,True,True,True,8,4,High recent observed burden (past W: 2.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,53,riverside,2.0,0.23076923076923078,0.9230769230769231,2.2768967761562724,1.1839863236012615,True,False,False,26,2,High recent observed burden (past W: 2.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,54,santo nino,2.0,0.875,3.5,6.950527000898095,1.5445615557551322,True,True,True,8,5,High recent observed burden (past W: 2.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,55,talomo river,2.0,0.3076923076923077,1.2307692307692308,4.673630224741823,2.0950756179877135,True,True,True,26,3,High recent observed burden (past W: 2.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,56,acacia,1.0,0.11538461538461539,0.46153846153846156,1.198366724292775,0.819935127147688,False,False,False,26,1,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,57,agdao,1.0,0.9615384615384616,3.8461538461538463,9.227423777054366,1.904071573042964,True,True,True,26,3,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,58,alejandra navarro,1.0,0.75,3.0,2.8760801383026595,0.7190200345756649,True,True,True,8,4,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,59,baliok,1.0,0.6538461538461539,2.6153846153846154,8.02905705276159,2.2208030145936313,True,True,True,26,2,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,60,barangay 11 b,1.0,0.15384615384615385,0.6153846153846154,2.1570601037269945,1.3353229213548061,True,False,False,26,3,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,61,barangay 12 b,1.0,0.11538461538461539,0.46153846153846156,0.8388567070049424,0.5739545890033816,False,False,False,26,2,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,62,barangay 18 b,1.0,0.07692307692307693,0.3076923076923077,1.4380400691513298,1.0996776999392521,False,False,False,26,1,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,63,barangay 2 a,1.0,0.3076923076923077,1.2307692307692308,2.1570601037269945,0.9669579775327907,True,True,True,26,2,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,64,barangay 39 d,1.0,0.3076923076923077,1.2307692307692308,2.39673344858555,1.074397752814212,True,True,True,26,1,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,65,barangay 8 a,1.0,0.3076923076923077,1.2307692307692308,4.433956879883267,1.987635842706292,True,True,True,26,2,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,66,barangay 9 a,1.0,0.2692307692307692,1.0769230769230769,3.8347735177368794,1.8463724344659052,True,True,True,26,1,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,67,buda,1.0,0.038461538461538464,0.15384615384615385,0.35951001728783244,0.3115753483161215,False,False,False,26,1,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,68,centro,1.0,0.19230769230769232,0.7692307692307693,2.995916810731937,1.693344284326747,True,False,False,26,2,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,69,communal,1.0,0.2692307692307692,1.0769230769230769,5.272813586888209,2.5387620973906198,True,True,True,26,1,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,70,dacudao,1.0,0.3076923076923077,1.2307692307692308,4.7934668971711,2.148795505628424,True,True,True,26,1,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,71,gatungan,1.0,0.07692307692307693,0.3076923076923077,1.5578767415806072,1.1913175082675231,False,False,False,26,1,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,72,ilang,1.0,0.9230769230769231,3.6923076923076925,8.748077087337254,1.864344297301382,True,True,True,26,1,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,73,lamanan,1.0,0.19230769230769232,0.7692307692307693,1.7975500864391618,1.016006570596048,False,False,False,26,3,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,74,langub,1.0,0.23076923076923078,0.9230769230769231,2.037223431297717,1.059356184274813,True,False,False,26,1,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,75,lumiad,1.0,1.0,4.0,3.1157534831612144,0.6231506966322429,True,True,True,8,5,High recent observed burden (past W: 1.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,76,mandug,1.0,0.34615384615384615,1.3846153846153846,4.194283535024711,1.7588930953329434,True,True,True,26,2,High recent observed burden (past W: 1.00)
