Barangay_key,train_weeks,nonzero_weeks,total_cases,eligible_local,eligibility_reason,run_id
bayabas,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
biao escuela,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
biao guianga,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
biao joaquin,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
binugao,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
bucana,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
buda,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
buhangin,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
bunawan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
cabantian,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
cadalian,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
calinan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
callawa,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
camansi,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
carmen,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
catalunan grande,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
catalunan pequeno,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
catigan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
cawayan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
centro,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
colosas,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
communal,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
crossing bayabas,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
dacudao,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
dalag,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
dalagdag,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
daliao,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
daliaon plantation,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
datu salumay,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
dominga,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
dumoy,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
eden,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
fatima,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
gatungan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
gov paciano bangoy,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
gov vicente duterte,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
gumalang,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
gumitan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
ilang,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
inayangan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
